"y.binomial" "n.binomial" "center" "cramer" "ratio" "PNT"
49 351 1182 TRUE 1.34756703078451 42.5041212146911
47 351 2761 TRUE 1.1353441608662 38.6022762254753
45 351 2515 TRUE 1.14957264957265 38.9957450426999
49 351 1624 TRUE 1.24154589371981 40.9523275533788
42 351 4128 TRUE 1.08854034910195 36.9912572067975
46 351 3534 TRUE 1.10419767788032 37.5979224856702
42 351 4156 TRUE 1.08791760864104 36.9657294505622
46 351 1310 TRUE 1.30837004405286 41.9867762826335
44 351 3406 TRUE 1.10832559579078 37.7444905711322
44 351 2110 TRUE 1.18087855297158 39.7583080291735
44 351 1677 TRUE 1.23302263648469 40.8009574597049
38 351 4752 TRUE 1.07646930303692 36.4585742762944
43 351 3959 TRUE 1.09249471458774 37.1524891936035
42 351 2090 TRUE 1.18276762402089 39.7999433193079
46 351 1285 TRUE 1.31531531531532 42.0820335238179
38 351 4437 TRUE 1.08212106992023 36.7161098824595
44 351 1251 TRUE 1.32527881040892 42.2159888537319
42 351 3322 TRUE 1.11121703209406 37.84421342283
49 351 1562 TRUE 1.25234318673396 41.1369412062089
43 351 2460 TRUE 1.15317286652079 39.0900608642377
46 351 2554 TRUE 1.14712063892392 38.9301980155504
41 351 4399 TRUE 1.08285984848485 36.7490015385674
41 351 4220 TRUE 1.08652657601978 36.9068874610822
44 351 2436 TRUE 1.15479876160991 39.1323525444643
50 351 862 TRUE 1.50946142649199 44.1673275055623
40 351 4033 TRUE 1.09072058061172 37.0810444410293
50 351 1023 TRUE 1.4127358490566 43.2478787862377
51 351 1159 TRUE 1.35569105691057 42.6006353542571
38 351 4749 TRUE 1.07651945780498 36.4610033137407
59 351 327 TRUE 3.30263157894737 50.4763823413733
41 351 1814 TRUE 1.21354484441733 40.4394800302019
46 351 2384 TRUE 1.1584427342689 39.2245907415943
44 351 2650 TRUE 1.14141414141414 38.7737390361906
48 351 1205 TRUE 1.33980582524272 42.4042575616002
57 351 502 TRUE 2.07033639143731 47.3979451415418
40 351 4032 TRUE 1.09074410163339 37.0821131434302
39 351 3013 TRUE 1.12332628611698 38.2409772246116
45 351 2132 TRUE 1.17884517118038 39.7117433626216
39 351 4269 TRUE 1.08549096238398 36.8627196664733
51 351 1161 TRUE 1.35496957403651 42.5957130936572
51 351 1162 TRUE 1.35460992907801 42.5893503171326
40 351 4409 TRUE 1.08266414737837 36.7401076576227
46 351 2679 TRUE 1.13977635782748 38.7282718507736
45 351 1938 TRUE 1.19852524106636 40.138433993898
45 351 1760 TRUE 1.22082018927445 40.5769521435777
40 351 4260 TRUE 1.08567931456548 36.8709688658807
46 351 2263 TRUE 1.1676245210728 39.4501216904638
44 351 2420 TRUE 1.15590200445434 39.1610197205623
46 351 1969 TRUE 1.19509476031215 40.0664873274716
46 351 1984 TRUE 1.1934770591487 40.0336557922419
57 351 520 TRUE 2.01449275362319 47.1744518369027
47 351 2683 TRUE 1.13955342902711 38.7218617342439
42 351 3168 TRUE 1.11693952555964 38.0357224121804
39 351 3268 TRUE 1.11315874555448 37.9100874026971
56 351 371 TRUE 2.78571428571429 49.4977853946824
45 351 3412 TRUE 1.10812480691999 37.7372152096233
42 351 3300 TRUE 1.112 37.8710592189988
44 351 2401 TRUE 1.15723270440252 39.1938922363125
40 351 3051 TRUE 1.12169680111266 38.189343157524
46 351 2308 TRUE 1.16408813877168 39.3645671266568
41 351 4199 TRUE 1.08697813121272 36.9261806660302
44 351 3640 TRUE 1.1010101010101 37.4807249150462
47 351 1502 TRUE 1.26375282592313 41.3225312975738
42 351 4125 TRUE 1.08860759493671 36.9943381389681
46 351 2843 TRUE 1.1311844077961 38.4797603785831
46 351 3678 TRUE 1.09991435912075 37.4398854415246
41 351 2934 TRUE 1.1268575570859 38.349936579981
42 351 4009 TRUE 1.09128847157016 37.1043502369769
52 351 888 TRUE 1.49088359046283 44.0064208428288
49 351 1628 TRUE 1.24088093599449 40.9397971064789
46 351 2004 TRUE 1.19136139967195 39.9871655035393
45 351 3677 TRUE 1.09994288977727 37.4407840225527
41 351 3245 TRUE 1.11400651465798 37.9386450741678
45 351 2622 TRUE 1.14303228442991 38.8186759646434
41 351 3237 TRUE 1.11430437622469 37.9489446192769
52 351 704 TRUE 1.66162570888469 45.3172414655337
40 351 4231 TRUE 1.08629191321499 36.8970230589565
46 351 1745 TRUE 1.22292993630573 40.6164995816067
52 351 649 TRUE 1.73839662447257 45.7977342382291
50 351 1325 TRUE 1.30434782608696 41.9322376558002
46 351 2213 TRUE 1.17173699705594 39.5479256136967
42 351 2489 TRUE 1.15125324114088 39.0396625030456
39 351 2999 TRUE 1.12393767705382 38.2594392329308
45 351 2103 TRUE 1.18153526970954 39.7723253814268
45 351 3500 TRUE 1.10526315789474 37.6362200772681
52 351 634 TRUE 1.76252723311547 45.934022575229
44 351 3400 TRUE 1.10852713178295 37.7513964127408
46 351 1254 TRUE 1.32437442075996 42.2036783983558
47 351 1489 TRUE 1.26636225266362 41.3633311378823
57 351 361 TRUE 2.88172043010753 49.7085969518719
55 351 589 TRUE 1.84541062801932 46.3823072888159
47 351 2746 TRUE 1.13613380007779 38.6245005393347
46 351 1509 TRUE 1.2623688155922 41.3003695139222
46 351 1737 TRUE 1.22407170294494 40.6378868849556
53 351 740 TRUE 1.61946902654867 45.0254987601971
51 351 970 TRUE 1.44025157232704 43.5303522570746
51 351 1591 TRUE 1.24717514124294 41.0494686855793
42 351 3975 TRUE 1.09210526315789 37.1368468316724
49 351 1546 TRUE 1.25528811086798 41.1846497882466
40 351 4432 TRUE 1.08221752407799 36.7204429947734
45 351 3757 TRUE 1.09771077610274 37.3565960745765
40 351 3144 TRUE 1.11788480970024 38.0671638811493
42 351 3305 TRUE 1.11182108626198 37.8654438086435
55 351 533 TRUE 1.97765363128492 47.00869750381
55 351 455 TRUE 2.25 48.0562434968352
39 351 4542 TRUE 1.08014655369819 36.627826409336
45 351 3377 TRUE 1.10930668332292 37.7784631198528
45 351 2442 TRUE 1.15438906043229 39.122105842985
50 351 794 TRUE 1.5654281098546 44.62700525997
44 351 2081 TRUE 1.18363064008395 39.8189612316413
56 351 513 TRUE 2.03550295857988 47.2585554769159
48 351 2250 TRUE 1.16867469879518 39.4764793845725
55 351 715 TRUE 1.64814814814815 45.2272868850342
52 351 1132 TRUE 1.36572622779519 42.7232903813466
42 351 3801 TRUE 1.0965250965251 37.3111598168381
45 351 3638 TRUE 1.10106843777072 37.4828776790919
42 351 3184 TRUE 1.11631771352609 38.0157212089347
50 351 1621 TRUE 1.24204702627939 40.9599919114873
46 351 2387 TRUE 1.15822784810127 39.2194796922553
43 351 2462 TRUE 1.15303891560997 39.0865788890729
48 351 2802 TRUE 1.13323182337267 38.5405271544196
42 351 4389 TRUE 1.08305647840532 36.7573985009356
46 351 1255 TRUE 1.32407407407407 42.2006907993888
47 351 1417 TRUE 1.28180354267311 41.6022779306492
47 351 2781 TRUE 1.13430544896393 38.5722268370899
44 351 1882 TRUE 1.20503807850029 40.2725535143072
50 351 1049 TRUE 1.40045766590389 43.1175161645012
51 351 933 TRUE 1.46174142480211 43.7412665937578
51 351 1164 TRUE 1.35389282103134 42.5792833494288
46 351 2671 TRUE 1.14022435897436 38.7408220302756
39 351 3045 TRUE 1.1219512195122 38.1969809663699
40 351 3055 TRUE 1.12152777777778 38.1842279485676
48 351 1410 TRUE 1.2834008097166 41.626589945238
42 351 4621 TRUE 1.0787224471435 36.5630359856933
50 351 1601 TRUE 1.24544179523142 41.0202375547771
44 351 3985 TRUE 1.09186351706037 37.1274121958032
42 351 4658 TRUE 1.07807271916128 36.5331681860504
48 351 1341 TRUE 1.30017152658662 41.8728811181084
48 351 2248 TRUE 1.16883743367101 39.4792240561659
41 351 3247 TRUE 1.11393229166667 37.9361247411509
45 351 2389 TRUE 1.15808491418248 39.2159522799894
43 351 1788 TRUE 1.21698698078115 40.5053908158308
40 351 4029 TRUE 1.09081473793461 37.0848295476034
51 351 886 TRUE 1.49226441631505 44.0198981247769
50 351 1434 TRUE 1.27799841143765 41.5458266481908
45 351 2646 TRUE 1.14164305949009 38.7806284741676
46 351 2732 TRUE 1.13687915526007 38.6465496426549
46 351 2288 TRUE 1.16564126833885 39.4023805913662
42 351 3211 TRUE 1.11528326745718 37.9813497472421
48 351 1523 TRUE 1.25964391691395 41.255647661786
51 351 967 TRUE 1.44191919191919 43.5464666372357
45 351 2163 TRUE 1.17605633802817 39.6497839064035
46 351 1517 TRUE 1.26080476900149 41.276137800945
43 351 3833 TRUE 1.09568069983598 37.2781635054422
42 351 4564 TRUE 1.07974481658692 36.609788342236
44 351 1884 TRUE 1.20479812755998 40.2654956244199
41 351 4569 TRUE 1.07965407373691 36.6059002933683
45 351 2011 TRUE 1.19063180827887 39.9720256159686
41 351 3287 TRUE 1.11246786632391 37.8870490311942
49 351 1437 TRUE 1.27733755942948 41.5346328442324
45 351 1233 TRUE 1.33081285444234 42.2891111366603
61 351 259 TRUE 5.16666666666667 52.5351426906848
43 351 3644 TRUE 1.10089362928798 37.4767629453438
49 351 1042 TRUE 1.40369088811995 43.1517511440121
43 351 2501 TRUE 1.15047291487532 39.0193568070841
42 351 4348 TRUE 1.08387251377906 36.79326995116
52 401 2664 TRUE 1.16233766233766 44.289464415955
53 401 2712 TRUE 1.15923566878981 44.2035901104783
50 401 2428 TRUE 1.17953321364452 44.7396474690694
58 401 727 TRUE 1.75901328273245 51.6004082166329
45 401 4492 TRUE 1.09319664492078 41.9087039206568
47 401 3187 TRUE 1.13391362571142 43.4426162474335
52 401 2043 TRUE 1.21703743895822 45.603468556301
54 401 1343 TRUE 1.34995625546807 47.8505427636287
50 401 3572 TRUE 1.11862396204033 42.9209586403354
52 401 3647 TRUE 1.11604293588628 42.8275107428838
49 401 1828 TRUE 1.24570024570025 46.1782137595618
44 401 2958 TRUE 1.14503263234228 43.7906174931957
55 401 1154 TRUE 1.41928721174004 48.7230925501079
47 401 4645 TRUE 1.08998875140607 41.7645294151746
53 401 1218 TRUE 1.39292730844794 48.4113119282832
53 401 2214 TRUE 1.19860973187686 45.1974640821643
44 401 3089 TRUE 1.13845621322257 43.5881040301853
52 401 2768 TRUE 1.15576323987539 44.1057398392528
54 401 1651 TRUE 1.27567195037905 46.7184615751313
49 401 1991 TRUE 1.22333891680625 45.737519745358
45 401 4508 TRUE 1.09285051067781 41.893422004584
47 401 3181 TRUE 1.13418316001342 43.4517673174609
50 401 1815 TRUE 1.24767801857585 46.2152020509623
61 401 756 TRUE 1.71942446043165 51.339145056232
44 401 4670 TRUE 1.08948545861298 41.7417933881779
55 401 1368 TRUE 1.34246575342466 47.7468803568891
52 401 2793 TRUE 1.15426147319707 44.0627843209589
54 401 2739 TRUE 1.15754233950374 44.1557520007427
49 401 2000 TRUE 1.22222222222222 45.7127729711207
59 401 1106 TRUE 1.44150110375276 48.9744548958316
54 401 1248 TRUE 1.38167938931298 48.2686117246168
47 401 3205 TRUE 1.13311148086522 43.4172211040773
48 401 4606 TRUE 1.09078529278257 41.8006029648088
51 401 3408 TRUE 1.12468827930175 43.1343123348919
48 401 4196 TRUE 1.1001001001001 42.2050032394308
65 401 367 TRUE 3.39520958083832 56.7996428975191
66 401 418 TRUE 2.8348623853211 55.6789202373651
53 401 1515 TRUE 1.3041825095057 47.1827847871529
53 401 2830 TRUE 1.15209125475285 44.00017088125
59 401 789 TRUE 1.67911714770798 51.0602024451626
52 401 1800 TRUE 1.25 46.2598743779938
45 401 4438 TRUE 1.0943841434639 41.9608960547452
46 401 4138 TRUE 1.10157440325038 42.2659806305486
47 401 4290 TRUE 1.09779951100244 42.1080840960859
45 401 3108 TRUE 1.13755158184319 43.5597764418828
46 401 4450 TRUE 1.09411764705882 41.9491943706241
63 401 495 TRUE 2.35593220338983 54.3417628699403
64 401 478 TRUE 2.43884892086331 54.619966688143
72 401 242 TRUE 10.5238095238095 61.4009738546825
62 401 517 TRUE 2.26182965299685 54.0120189239451
46 401 3023 TRUE 1.14169323414807 43.6889923722913
46 401 2996 TRUE 1.14306151645207 43.7312755230984
52 401 2705 TRUE 1.15968063872255 44.2153961241686
47 401 4127 TRUE 1.10185892538834 42.2773777924319
56 401 1384 TRUE 1.33783783783784 47.6827588222519
58 401 953 TRUE 1.53120849933599 49.8685762706678
52 401 3482 TRUE 1.12187690432663 43.0364868046429
63 401 575 TRUE 2.06666666666667 53.2230609136099
54 401 2283 TRUE 1.19203072491599 45.0459596662546
46 401 4310 TRUE 1.09732360097324 42.0876754956697
49 401 2318 TRUE 1.18885741265345 44.9685964688389
58 401 956 TRUE 1.52910052910053 49.8484284362241
54 401 1207 TRUE 1.39721946375372 48.4593155039545
53 401 2786 TRUE 1.15467904098995 44.0750443133264
53 401 2540 TRUE 1.17094017094017 44.5193980590896
54 401 1649 TRUE 1.27605244996549 46.7232757597518
46 401 4153 TRUE 1.10118897040223 42.2498116098716
50 401 3559 TRUE 1.11908306043465 42.9373289996581
48 401 4181 TRUE 1.10047726701834 42.2208965403366
53 401 1335 TRUE 1.35242290748899 47.8860514327903
51 401 3431 TRUE 1.12380068090375 43.1044059231259
50 401 2135 TRUE 1.20671834625323 45.380117434654
52 401 1702 TRUE 1.26631158455393 46.5559624380891
47 401 4777 TRUE 1.08739348918506 41.6452480286957
48 401 3984 TRUE 1.10570824524313 42.4329168044509
51 401 2115 TRUE 1.2088772845953 45.4281498272801
53 401 1310 TRUE 1.36036036036036 47.9926271544601
45 401 4462 TRUE 1.0938526513374 41.9376077894372
53 401 1276 TRUE 1.37174721189591 48.1402022491772
51 401 3347 TRUE 1.12710517953607 43.2173709366053
56 401 1587 TRUE 1.28839221341024 46.9304507008026
50 401 2485 TRUE 1.17505470459519 44.6260002638345
52 401 2579 TRUE 1.16813787305591 44.446231506409
46 401 4424 TRUE 1.09469696969697 41.9747016192052
46 401 4245 TRUE 1.09888751545117 42.1541570562063
50 401 2461 TRUE 1.17691287041132 44.67360914468
57 401 887 TRUE 1.58224163027656 50.3158248484768
48 401 4058 TRUE 1.10368066355625 42.3515971478195
57 401 1048 TRUE 1.47169811320755 49.2918484440078
55 401 1184 TRUE 1.40650406504065 48.570784439944
47 401 4774 TRUE 1.08745080891998 41.6477674384133
65 401 352 TRUE 3.63157894736842 57.1842230438934
50 401 1839 TRUE 1.24405125076266 46.1481422483693
50 401 2409 TRUE 1.18107741059303 44.7788175979288
50 401 2675 TRUE 1.16161616161616 44.26921305949
54 401 1230 TRUE 1.38834951456311 48.3502675496432
63 401 527 TRUE 2.22324159021407 53.8711285252534
48 401 4057 TRUE 1.10370754472388 42.3525391391897
45 401 3038 TRUE 1.14094432699084 43.6661972820098
53 401 2157 TRUE 1.204394481349 45.329008522792
46 401 4294 TRUE 1.09770395701026 42.1041172627412
55 401 1186 TRUE 1.40567951318458 48.5609811182154
55 401 1187 TRUE 1.40526849037487 48.5570335590045
44 401 4434 TRUE 1.09447331128956 41.9649781646925
52 401 2704 TRUE 1.15974440894569 44.2171143515535
52 401 1963 TRUE 1.22688598979013 45.808288048079
49 401 1785 TRUE 1.25236593059937 46.3028940098905
47 401 4285 TRUE 1.09791921664627 42.1131311742358
52 401 2288 TRUE 1.19157088122605 45.0332906259626
48 401 2445 TRUE 1.17817371937639 44.7056049515343
49 401 1994 TRUE 1.22296544035674 45.7277664190588
50 401 2009 TRUE 1.22111663902709 45.6896383971073
64 401 545 TRUE 2.15942028985507 53.6186067841736
52 401 2708 TRUE 1.15948963317384 44.2100845385445
49 401 3193 TRUE 1.13364517206816 43.4341290854794
46 401 3293 TRUE 1.12932428063369 43.292367522611
64 401 396 TRUE 3.04081632653061 56.1400524496122
52 401 3437 TRUE 1.12357120790856 43.0964529307744
46 401 3325 TRUE 1.128 43.2473613118255
50 401 2426 TRUE 1.17969451931716 44.7441078388727
46 401 3076 TRUE 1.13908205841446 43.6076580156469
49 401 2333 TRUE 1.18752930145335 44.9366035027538
46 401 4224 TRUE 1.09940357852883 42.1757490757845
51 401 3665 TRUE 1.11544011544012 42.8048532695912
53 401 1527 TRUE 1.30143180105501 47.1402639609242
46 401 4150 TRUE 1.10126582278481 42.2532450202363
53 401 2868 TRUE 1.14992503748126 43.9364745488658
50 401 3703 TRUE 1.11418783899515 42.7586724039178
44 401 2959 TRUE 1.14498006524103 43.7893710928113
48 401 4034 TRUE 1.10432968179447 42.3775547537428
59 401 913 TRUE 1.56100981767181 50.1352039968059
53 401 1653 TRUE 1.27529249827942 46.7127357367101
50 401 2029 TRUE 1.21869874248223 45.6386113876954
50 401 3702 TRUE 1.11422044545974 42.7598186824298
48 401 3270 TRUE 1.13029315960912 43.3241821033137
51 401 2647 TRUE 1.1634654679199 44.3196444581154
46 401 3262 TRUE 1.13063357282822 43.3351191608569
59 401 729 TRUE 1.75614366729679 51.5870133597126
46 401 4256 TRUE 1.09861932938856 42.1429233074078
50 401 1770 TRUE 1.25477707006369 46.3482107422539
59 401 674 TRUE 1.84388185654008 52.1091292873392
55 401 1350 TRUE 1.34782608695652 47.8217972338852
53 401 2238 TRUE 1.19627085377821 45.1437464923029
52 401 2514 TRUE 1.17286084701815 44.5698522998993
46 401 3024 TRUE 1.14164305949009 43.687089393524
51 401 2128 TRUE 1.20746887966805 45.3964521786949
51 401 3525 TRUE 1.1203007518797 42.9811319336407
61 401 659 TRUE 1.87145969498911 52.2664390994342
51 401 3425 TRUE 1.12403100775194 43.1116548608125
53 401 1279 TRUE 1.37071362372567 48.1265678763193
53 401 1514 TRUE 1.30441400304414 47.1863330229493
64 401 386 TRUE 3.1505376344086 56.3723498022526
61 401 614 TRUE 1.96618357487923 52.7548163240376
54 401 2771 TRUE 1.15558148580319 44.1003247003804
53 401 1534 TRUE 1.29985007496252 47.1145211078001
51 401 1762 TRUE 1.25608194622279 46.3709731711511
59 401 765 TRUE 1.70796460176991 51.2610134335788
58 401 995 TRUE 1.50314465408805 49.6050268216196
57 401 1616 TRUE 1.28248587570621 46.8330311996307
46 401 4000 TRUE 1.10526315789474 42.4149371832477
55 401 1571 TRUE 1.29175784099198 46.9847653722261
47 401 4457 TRUE 1.09396288466056 41.9424723346244
48 401 3782 TRUE 1.11166945840313 42.6644382627513
47 401 3169 TRUE 1.13472549680027 43.4687953134879
48 401 3330 TRUE 1.12779552715655 43.2403917682889
63 401 558 TRUE 2.11731843575419 53.4386243070276
64 401 480 TRUE 2.42857142857143 54.5744998531901
45 401 4567 TRUE 1.09159606136936 41.8371919511311
51 401 3402 TRUE 1.12492192379763 43.1423807267877
51 401 2467 TRUE 1.17644464049404 44.6621449021598
58 401 819 TRUE 1.64620355411955 50.8219439520007
51 401 2106 TRUE 1.20986358866737 45.450232529191
62 401 538 TRUE 2.18343195266272 53.7084677282486
54 401 2275 TRUE 1.19277108433735 45.0614374414699
60 401 740 TRUE 1.74074074074074 51.4819147622202
55 401 1157 TRUE 1.41797283176594 48.704970651864
49 401 3826 TRUE 1.11031439602868 42.6123712990807
52 401 3663 TRUE 1.11550678602368 42.8080141043658
48 401 3209 TRUE 1.1329345297441 43.4109938639795
54 401 1646 TRUE 1.27662517289073 46.7337148207563
50 401 2412 TRUE 1.18083182640145 44.772166818292
51 401 2487 TRUE 1.17490161783996 44.6224596835178
53 401 2827 TRUE 1.15226494099734 44.0051014040047
47 401 4414 TRUE 1.09492168960607 41.9842247703228
53 401 1280 TRUE 1.37037037037037 48.1248569904558
56 401 1442 TRUE 1.32206119162641 47.4546042281237
53 401 2806 TRUE 1.15349194167306 44.0414257864512
51 401 1907 TRUE 1.23432923257176 45.9579887135837
55 401 1074 TRUE 1.45766590389016 49.1453956643995
57 401 958 TRUE 1.52770448548813 49.8379847608515
55 401 1189 TRUE 1.40444893832154 48.5479175408449
51 401 2696 TRUE 1.16025641025641 44.2314339377069
45 401 3070 TRUE 1.13937282229965 43.6165019684435
45 401 3080 TRUE 1.13888888888889 43.601418118917
56 401 1435 TRUE 1.32388663967611 47.4836539389416
47 401 4646 TRUE 1.08996851102114 41.7638915995266
57 401 1626 TRUE 1.2805049088359 46.7987820057252
46 401 4010 TRUE 1.10498687664042 42.4041469014854
45 401 4683 TRUE 1.08922596475574 41.7297758214098
54 401 1366 TRUE 1.34305317324185 47.7563912847605
54 401 2273 TRUE 1.19295706705258 45.06581388404
48 401 3272 TRUE 1.13020833333333 43.3214673022605
49 401 2414 TRUE 1.1806684733514 44.7682146110702
51 401 1813 TRUE 1.24798512089275 46.2211801201115
48 401 4054 TRUE 1.10378827192527 42.3559458211375
59 401 911 TRUE 1.56258790436006 50.1484500826948
56 401 1459 TRUE 1.31771247021446 47.3886856350002
51 401 2671 TRUE 1.16187778227438 44.2764894922423
52 401 2757 TRUE 1.15643332029722 44.1243012862643
50 401 2313 TRUE 1.18930430667298 44.9791056325373
47 401 3236 TRUE 1.13175230566535 43.3721788719581
55 401 1548 TRUE 1.29673590504451 47.0654156246895
57 401 992 TRUE 1.5050505050505 49.6219288529342
54 401 2188 TRUE 1.20120724346076 45.2566834507079
54 401 1542 TRUE 1.29806259314456 47.0870110507175
50 401 3858 TRUE 1.10934937124112 42.5752245803768
47 401 4589 TRUE 1.0911369332422 41.8165969633731
51 401 1909 TRUE 1.23405500292569 45.9522576496164
47 401 4594 TRUE 1.0910332271279 41.8119011482897
49 401 2036 TRUE 1.21786492374728 45.6210086616255
47 401 3312 TRUE 1.12853470437018 43.2654442998373
55 401 1462 TRUE 1.31695721077655 47.3786126763725
54 401 1258 TRUE 1.37807183364839 48.2214595174717
69 401 284 TRUE 5.76190476190476 59.3654869279813
50 401 3669 TRUE 1.11530700490055 42.8001483122757
55 401 1067 TRUE 1.46136101499423 49.1834773915552
53 401 2526 TRUE 1.1719690455718 44.5462788035497
46 401 4373 TRUE 1.09585430146178 42.0247671759574
57 451 2689 TRUE 1.18262987012987 49.7759207273745
58 451 2737 TRUE 1.17914012738854 49.6804130478625
57 451 2453 TRUE 1.20197486535009 50.277972158803
66 451 752 TRUE 1.853889943074 57.8283007287679
50 451 4517 TRUE 1.10484622553588 47.120868476114
52 451 3212 TRUE 1.15065282892534 48.8338112749209
59 451 2068 TRUE 1.244167118828 51.238248904106
61 451 1368 TRUE 1.39370078740157 53.7231168105817
55 451 3597 TRUE 1.13345195729537 48.251336623119
58 451 3672 TRUE 1.13054830287206 48.146599795633
54 451 1853 TRUE 1.27641277641278 51.8745710667531
51 451 2983 TRUE 1.16316171138506 49.2213932977861
60 451 1179 TRUE 1.47169811320755 54.6805144145373
51 451 4670 TRUE 1.10123734533183 46.9597942208408
62 451 1243 TRUE 1.44204322200393 54.3380404978432
59 451 2239 TRUE 1.22343594836147 50.7881003529464
52 451 3114 TRUE 1.15576323987539 48.9951309415853
57 451 2793 TRUE 1.17523364485981 49.5715809387266
62 451 1676 TRUE 1.31013094417643 52.4720073752829
55 451 2016 TRUE 1.25125628140704 51.3837161489195
50 451 4533 TRUE 1.10445682451253 47.1040994282749
51 451 3206 TRUE 1.1509560550151 48.8435073659215
56 451 1840 TRUE 1.27863777089783 51.9171678000458
67 451 781 TRUE 1.80935251798561 57.5523910724885
50 451 4695 TRUE 1.1006711409396 46.9341365672236
63 451 1393 TRUE 1.38527397260274 53.6083325750642
59 451 2818 TRUE 1.1735441573467 49.5242428421191
59 451 2764 TRUE 1.17723513194171 49.6279445265519
56 451 2025 TRUE 1.25 51.3580068809828
63 451 1131 TRUE 1.49668874172185 54.9563473345736
63 451 1273 TRUE 1.4293893129771 54.1812812181916
51 451 3230 TRUE 1.14975041597338 48.8044656000526
51 451 4631 TRUE 1.10213345438039 47.0005523608309
57 451 3433 TRUE 1.14027431421446 48.4896531789241
53 451 4221 TRUE 1.11261261261261 47.4521505500676
75 451 392 TRUE 3.69461077844311 63.4094080126308
74 451 443 TRUE 3.06422018348624 62.2148928524038
60 451 1540 TRUE 1.34220532319392 52.9881149361196
59 451 2855 TRUE 1.17110266159696 49.4548909574991
68 451 814 TRUE 1.76400679117148 57.2408914204365
58 451 1825 TRUE 1.28125 51.9642900039067
53 451 4463 TRUE 1.10618216139689 47.1790873252438
51 451 4163 TRUE 1.11427120365668 47.5198482595032
53 451 4315 TRUE 1.11002444987775 47.343854116641
52 451 3133 TRUE 1.15474552957359 48.9633469206677
52 451 4475 TRUE 1.10588235294118 47.1660019217971
70 451 520 TRUE 2.52542372881356 60.7803146136247
70 451 503 TRUE 2.61870503597122 61.0671240898344
81 451 267 TRUE 11.7142857142857 68.167356798467
70 451 542 TRUE 2.41955835962145 60.4263825348467
52 451 3048 TRUE 1.15940488841658 49.1075512398157
51 451 3021 TRUE 1.16094420600858 49.1543957782684
57 451 2730 TRUE 1.17964071856287 49.6954737982402
53 451 4152 TRUE 1.11459129106188 47.5329466487385
64 451 1409 TRUE 1.38006756756757 53.5388453747219
64 451 978 TRUE 1.59760956175299 55.9422631287797
58 451 3507 TRUE 1.13711151736746 48.3804626841803
69 451 600 TRUE 2.2 59.5826950563082
57 451 2308 TRUE 1.21603456553048 50.6159061294586
52 451 4335 TRUE 1.10948905109489 47.3212382869543
56 451 2343 TRUE 1.21246458923513 50.5320449479543
64 451 981 TRUE 1.5952380952381 55.9193948479459
63 451 1232 TRUE 1.44687189672294 54.3937229353574
58 451 2811 TRUE 1.17401392111369 49.5373362605436
59 451 2565 TRUE 1.19230769230769 50.0331379426436
61 451 1674 TRUE 1.31055900621118 52.4777890670696
51 451 4178 TRUE 1.1138375917025 47.5025424789214
57 451 3584 TRUE 1.13396844298898 48.2699186326004
53 451 4206 TRUE 1.11303692539563 47.4694027554513
61 451 1360 TRUE 1.39647577092511 53.7603958356127
57 451 3456 TRUE 1.13927576601671 48.4553405295983
59 451 2160 TRUE 1.23255813953488 50.9888756264549
58 451 1727 TRUE 1.29960053262317 52.2915856018943
54 451 4009 TRUE 1.11892177589852 47.7063558331276
57 451 2140 TRUE 1.23498694516971 51.042057834212
60 451 1335 TRUE 1.40540540540541 53.8773610790965
50 451 4487 TRUE 1.10558423275458 47.1533378329835
61 451 1301 TRUE 1.4182156133829 54.0418931184399
57 451 3372 TRUE 1.14299332697807 48.5820515075872
61 451 1612 TRUE 1.32444124008652 52.7060890294007
60 451 2510 TRUE 1.19693654266958 50.1515353266579
58 451 2604 TRUE 1.18915510718789 49.9516954735968
54 451 4449 TRUE 1.10653409090909 47.1944135874098
53 451 4270 TRUE 1.11124845488257 47.3949603057556
60 451 2486 TRUE 1.19902697921274 50.2044523755193
65 451 912 TRUE 1.65502183406114 56.4290733550654
55 451 4083 TRUE 1.11664074650078 47.6157604093748
65 451 1073 TRUE 1.53066037735849 55.3073483087341
61 451 1209 TRUE 1.45731707317073 54.5164111229943
74 451 377 TRUE 3.96052631578947 63.817709915864
57 451 1864 TRUE 1.27455765710799 51.8398098209138
56 451 2434 TRUE 1.20371208691716 50.3203740180982
56 451 2700 TRUE 1.18181818181818 49.7540442665467
61 451 1255 TRUE 1.4368932038835 54.2740729572418
71 451 552 TRUE 2.37614678899083 60.282406876833
55 451 4082 TRUE 1.11667098781436 47.6169756002563
50 451 3063 TRUE 1.15856236786469 49.0818996307715
60 451 2182 TRUE 1.22994379151763 50.9320802691221
51 451 4319 TRUE 1.10991695163654 47.3393724493312
61 451 1211 TRUE 1.45638945233266 54.5047287506393
61 451 1212 TRUE 1.45592705167173 54.5020190715277
53 451 4459 TRUE 1.10628247520076 47.1834010684811
57 451 2729 TRUE 1.1797124600639 49.6967567036315
56 451 1988 TRUE 1.2552467385139 51.4642740921364
58 451 1810 TRUE 1.28391167192429 52.0148782772762
53 451 4310 TRUE 1.11015911872705 47.3494648200387
55 451 2313 TRUE 1.21551724137931 50.603760853188
58 451 2470 TRUE 1.20044543429844 50.2404202027031
56 451 2019 TRUE 1.25083612040134 51.3753599325966
56 451 2034 TRUE 1.24875621890547 51.332432807716
